site,SampleID,init_green_wt,Species.Code,block,termite_treatment_abbreviation,harvest,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,FW_Wood,Lab_As.,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,init_drywt_fraction,termite.attack,season_condition,months,date_diff,station,dry.wet,init_dry_wt,harvest_dry_wt,mass.loss,pro.mass.loss,pct.mass.rem,FW_tot,DW_tot,wood_por,resp_dry_wt,deltaCO2,CO2.p,adj_r_CO2,deltaCH4,CH4.p,adj_r_CH4,mean_Tcham,mean_Pressure,mean_ib,CO2_resp_rate,CH4_resp_rate,FMC,CO2_resp_outlier,CH4_resp_outlier,Dataset
STCK,344,NA,PIRA,Q,TE,4,2018-06-05,2020-06-11,0,0,1,1,0,NA,0,NA,NA,0,192.15,5,0.42,192.15,NA,NA,NA,NA,NA,NA,159.8,NA,NA,NA,NA,NA,0,WET,24,737,STCK.PIRA.Q,NA,167.6614,159.8,7.861399999999975,0.04688855037593612,95.3111449624064,NA,159.8,1,159.8,0.010206474668202983,9.720135717244435e-68,0.8327344925274556,-2.4609883120979133e-7,0.881933318000814,-0.0057854872692411075,24.685964912280703,966.6666666666669,27.026887592675735,5.409978493979083e-4,-4.754253371823331e-9,20.24405506883604,No,nonsignificant fit,Pine
STCK,359,NA,PIRA,R,TI,4,2018-06-05,2020-06-11,1,1,1,1,1,NA,0,NA,NA,0,136.92,5,0.33,136.92,NA,NA,NA,NA,NA,NA,106.16,NA,NA,NA,NA,NA,1,WET,24,737,STCK.PIRA.R,NA,165.5891,106.16,59.429100000000005,0.35889499973126254,64.1105000268738,NA,106.16,1,106.16,0.04809188734490152,2.0427193951072064e-172,0.9903382300232372,2.387713778289777e-5,9.823253163270955e-31,0.5426398175481655,25.46251461988304,966.6666666666669,27.026887592675735,0.003897065111753551,7.051818109047565e-7,28.975131876412952,No,No,Pine
STCK,360,NA,PIRA,R,TE,4,2018-06-05,2020-06-11,0,0,1,1,0,NA,0,NA,NA,0,157.81,5,0.44,157.81,NA,NA,NA,NA,NA,NA,119.06,NA,NA,NA,NA,NA,0,WET,24,737,STCK.PIRA.R,NA,172.045,119.06,52.984999999999985,0.3079717515766223,69.2028248423378,NA,119.06,1,119.06,0.12485131806945549,2.9178149173935266e-226,0.9977723095035405,-2.4946984424133094e-6,0.11429803343302873,0.008860461199732161,25.42309941520468,967,24.681460635310103,0.00882741617862401,-6.428527736426156e-8,32.54661515202419,No,nonsignificant fit,Pine
STCK,375,NA,PIRA,S,TI,4,2018-06-05,2020-06-11,0,0,1,1,0,NA,0,NA,NA,0,192.12,5,0.44,192.12,NA,NA,NA,NA,NA,NA,158.6,NA,NA,NA,NA,NA,0,WET,24,737,STCK.PIRA.S,NA,167.3917,158.6,8.791699999999992,0.052521720013596805,94.7478279986403,NA,158.6,1,158.6,0.009677774497804792,1.2116639570868046e-65,0.8229165984097468,2.4852449180403425e-6,0.08629777838930601,0.01149416801251213,25.67812865497076,966.6666666666669,27.026887592675735,5.130481604640777e-4,4.8018083910040714e-8,21.134930643127372,No,nonsignificant fit,Pine
STCK,376,NA,PIRA,S,TE,4,2018-06-05,2020-06-11,0,0,1,1,0,NA,0,NA,NA,0,220.93,5,0.47,220.93,NA,NA,NA,NA,NA,NA,188.1,NA,NA,NA,NA,NA,0,WET,24,737,STCK.PIRA.S,NA,195.6554,188.1,7.555399999999992,0.03861585215639329,96.1384147843607,NA,188.1,1,188.1,0.005983360453116408,2.8004852340758366e-37,0.6170668425971073,8.280269757844084e-6,9.166053082717721e-7,0.12811374662954333,26.056900584795322,966.6666666666669,27.026887592675735,2.654782347190571e-4,1.3390020303092702e-7,17.4534821903243,No,No,Pine
STCK,391,NA,PIRA,T,TI,4,2018-06-05,2020-06-11,0,1,1,1,0,NA,1,NA,NA,1,213.14,5,0.45,213.14,NA,NA,NA,NA,NA,NA,171.58,NA,NA,NA,NA,NA,1,WET,24,737,STCK.PIRA.T,NA,199.1235,171.58,27.543499999999995,0.13832370363116353,86.1676296368836,NA,171.58,1,171.58,0.027241054551563882,2.4887378254910326e-129,0.968746991204459,-4.5164806681536844e-6,0.005099275757341761,0.03983565201219186,25.369590643274854,966.6666666666669,27.026887592675735,0.0013335392715688574,-8.058144388440966e-8,24.221937288728274,No,No,Pine
DRO,9,NA,PIRA,A,TI,5,2018-06-11,2020-12-05,0,0,1,1,0,NA,0,NA,NA,0,248.19,5,0.46,248.19,NA,NA,NA,NA,NA,NA,119.29,NA,NA,NA,NA,NA,0,DRY,30,908,DRO.PIRA.A,NA,159.0825,119.29,39.792500000000004,0.25013750726824135,74.9862492731759,NA,119.29,1,119.29,0.8064804425564588,1.2436904794813399e-272,0.99937035260904294,2.0262125902981216e-6,0.3911803227441495,-0.0015373068886548324,27.345672514619885,999.5982924130114,25.59530935339611,0.058214882611548065,5.330625727129399e-8,108.05599798809622,No,nonsignificant fit,Pine
DRO,10,NA,PIRA,A,TE,5,2018-06-11,2020-12-05,0,0,1,1,1,NA,0,NA,NA,0,253,5,0.47,253,NA,NA,NA,NA,NA,NA,162.83,NA,NA,NA,NA,NA,0,DRY,30,908,DRO.PIRA.A,NA,200.0901,162.83,37.260099999999994,0.1862166094174574,81.3783390582543,NA,162.83,1,162.83,0.6366023354213161,7.491678072163443e-307,0.999752185689431,3.979952960377746e-6,0.026976321190709484,0.022868965209403957,26.493391812865497,1000.157437712172,25.43817263295458,0.03371047573307834,7.68117373891617e-8,55.37677332186942,No,No,Pine
DRO,25,NA,PIRA,B,TI,5,2018-06-11,2020-12-05,0,0,1,1,1,NA,0,NA,NA,0,309.32,5,0.48,309.32,NA,NA,NA,NA,NA,NA,138.11,NA,NA,NA,NA,NA,0,DRY,30,908,DRO.PIRA.B,NA,174.9622,138.11,36.85219999999998,0.21062949597112968,78.937050402887,NA,138.11,1,138.11,0.48913868169054625,7.041557067560826e-300,0.9997003267199331,1.1170110639112531e-6,0.5521007276250924,-0.003808645212082906,26.988830409356726,999.5982924130114,25.59530935339611,0.030407888282310395,2.530840189906519e-8,123.96640359134021,No,nonsignificant fit,Pine
DRO,26,NA,PIRA,B,TE,5,2018-06-11,2020-12-05,0,0,1,1,1,NA,0,NA,NA,0,232.32,5,0.47,232.32,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0,DRY,30,908,DRO.PIRA.B,NA,161.2771,100,61.27709999999999,0.37994916823281166,62.0050831767188,NA,100,1,100,0.2760315083879333,9.947885022232895e-263,0.9991753068260046,-3.6070631434962694e-6,0.0951174843145442,0.010575330160824126,27.155087719298248,999.5982924130114,25.59530935339611,0.02373498089602784,-1.1304125440054478e-7,132.32,No,nonsignificant fit,Pine
DRO,41,NA,PIRA,C,TI,5,2018-06-11,2020-12-05,1,1,1,0,1,NA,0,NA,NA,0,78.56,5,0.37,78.56,NA,NA,NA,NA,NA,NA,35.19,NA,NA,NA,NA,NA,1,DRY,30,908,DRO.PIRA.C,NA,171.2973,35.19,136.1073,0.7945676902087774,20.5432309791223,NA,35.19,1,35.19,0.17464423428612555,2.286809248340697e-217,0.9971613635082642,2.485355317156078e-6,0.17091794443880104,0.005213407225076128,26.361169590643275,1000.157437712172,25.43817263295458,0.04368899878503566,2.2659969515874076e-7,123.24524012503555,No,nonsignificant fit,Pine
DRO,57,NA,PIRA,D,TI,5,2018-06-11,2020-12-05,0,0,1,1,0,NA,0,NA,NA,0,133.62,5,0.47,133.62,NA,NA,NA,NA,NA,NA,86.4,NA,NA,NA,NA,NA,0,DRY,30,908,DRO.PIRA.D,NA,158.3657,86.4,71.9657,0.4544273160160312,54.5572683983969,NA,86.4,1,86.4,0.22417421748626054,1.6886251734867404e-227,0.9978461781478717,5.271973024215277e-6,0.01078406202073349,0.03215054105567705,26.966374269005847,999.7944837460502,25.540173662013117,0.02232854260929575,1.913819123009473e-7,54.65277777777777,No,No,Pine
DRO,58,NA,PIRA,D,TE,5,2018-06-11,2020-12-05,0,0,1,1,0,NA,0,NA,NA,0,197.72,5,0.48,197.72,NA,NA,NA,NA,NA,NA,109.8,NA,NA,NA,NA,NA,0,DRY,30,908,DRO.PIRA.D,NA,164.3877,109.8,54.5877,0.3320668152179269,66.7933184782073,NA,109.8,1,109.8,0.5443140799673589,1.9752773862228037e-275,0.9994165921506881,1.153704370361739e-6,0.5302568762364808,-0.003568404384493684,26.86315789473684,1000.157437712172,25.43817263295458,0.04260409582912332,3.29116243610832e-8,80.0728597449909,No,nonsignificant fit,Pine
DRO,73,NA,PIRA,E,TI,5,2018-06-11,2020-12-05,1,0,1,1,1,NA,0,NA,NA,0,342.05,5,0.47,342.05,NA,NA,NA,NA,NA,NA,178.21,NA,NA,NA,NA,NA,0,DRY,30,908,DRO.PIRA.E,NA,198.3024,178.21,20.092399999999998,0.10132202131693815,89.8677978683062,NA,178.21,1,178.21,0.18382192118463028,3.426087409660878e-238,0.9983905780673225,5.943058055534459e-6,0.0014333445008908418,0.05295630927488759,26.549473684210525,1000.157437712172,25.43817263295458,0.008892318948541967,1.047805560662711e-7,91.93647943437517,No,No,Pine
DRO,74,NA,PIRA,E,TE,5,2018-06-11,2020-12-05,0,0,0,1,0,NA,0,NA,NA,0,305.43,5,0.48,305.43,NA,NA,NA,NA,NA,NA,172.84,NA,NA,NA,NA,NA,0,DRY,30,908,DRO.PIRA.E,NA,191.797,172.84,18.956999999999994,0.09883887652048777,90.1161123479512,NA,172.84,1,172.84,0.27506349461204344,5.861027329428707e-263,0.9991804538865992,6.074723402212826e-6,5.639449142104303e-4,0.06262390106901128,26.51169590643275,1000.157437712172,25.43817263295458,0.01369310354998992,1.1021696291843065e-7,76.71256653552419,No,No,Pine
MLRF,89,NA,PIRA,K,TI,5,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,396.66,5,0.46,396.66,NA,NA,NA,NA,NA,NA,182.7,NA,NA,NA,NA,NA,0,DRY,30,914,MLRF.PIRA.K,NA,227.7,182.7,45,0.1976284584980237,80.2371541501976,NA,182.7,1,182.7,0.2641899551203591,3.9728842506544055e-277,0.9994429487553261,1.553226774185476e-6,0.3911062172283333,-0.001535939321303026,16.986374269005847,903.6666666666669,18.79573198288251,0.011658449024838704,2.4981145026054757e-8,117.11001642036128,No,nonsignificant fit,Pine
MLRF,90,NA,PIRA,K,TE,5,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,298.3,5,0.45,298.3,NA,NA,NA,NA,NA,NA,132.45,NA,NA,NA,NA,NA,0,DRY,30,914,MLRF.PIRA.K,NA,167.2304,132.45,34.780400000000014,0.20797893206019966,79.20210679398,NA,132.45,1,132.45,0.16644462812297486,3.448315084444625e-247,0.9987405087311632,1.13362373101083e-6,0.5347143778883471,-0.003618880573000416,18.008830409356726,903.6666666666669,18.79573198288251,0.010116744195587203,2.5112671163441485e-8,125.21706304265763,No,nonsignificant fit,Pine
MLRF,105,NA,PIRA,L,TI,5,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,335.98,5,0.46,335.98,NA,NA,NA,NA,NA,NA,126.27,NA,NA,NA,NA,NA,0,DRY,30,914,MLRF.PIRA.L,NA,165.7578,126.27,39.48780000000001,0.23822589344211859,76.1774106557881,NA,126.27,1,126.27,0.2108811575107397,1.3857148018633743e-263,0.9991943218289863,2.143624451004396e-6,0.2619955467413079,0.0015659576550790533,18.413918128654974,903.3333333333334,18.439550565958427,0.013393953772723607,4.9621823137192324e-8,166.08062089173995,No,nonsignificant fit,Pine
MLRF,106,NA,PIRA,L,TE,5,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,439.87,5,0.46,439.87,NA,NA,NA,NA,NA,NA,142.28,NA,NA,NA,NA,NA,0,DRY,30,914,MLRF.PIRA.L,NA,167.3414,142.28,25.061399999999992,0.14976210310180263,85.0237896898197,NA,142.28,1,142.28,0.11639908560731467,5.595222366840181e-228,0.9978741494083258,5.6225286197709694e-5,6.568282549753272e-76,0.8660890025231935,18.21842105263158,903.3333333333334,18.439550565958427,0.006565506095347542,1.1558548784736526e-6,209.15799831318526,No,No,Pine
MLRF,121,NA,PIRA,M,TI,5,2018-06-04,2020-12-04,1,0,1,1,1,NA,0,NA,NA,0,366.86,5,0.45,366.86,NA,NA,NA,NA,NA,NA,135.36,NA,NA,NA,NA,NA,0,DRY,30,914,MLRF.PIRA.M,NA,175.851,135.36,40.490999999999985,0.23025743385024813,76.9742566149752,NA,135.36,1,135.36,0.3403823637410893,1.0142633642293421e-279,0.9994809497734807,4.54692922456732e-6,0.020172925954506725,0.025790368337397118,18.35684210526316,903.6666666666669,18.79573198288251,0.020219986713500875,9.844303751425216e-8,171.0254137115839,No,No,Pine
MLRF,122,NA,PIRA,M,TE,5,2018-06-04,2020-12-04,1,0,1,1,1,NA,0,NA,NA,0,346.2,5,0.45,346.2,NA,NA,NA,NA,NA,NA,129.84,NA,NA,NA,NA,NA,0,DRY,30,914,MLRF.PIRA.M,NA,164.8322,129.84,34.9922,0.21228983171977317,78.7710168280227,NA,129.84,1,129.84,0.14484665562675444,3.282681846466107e-226,0.9977692011145277,-1.15410516716105e-6,0.502532018116443,-0.0032368015755752655,17.287368421052633,903.6666666666669,18.79573198288251,0.009003272329087254,-2.6145099287531596e-8,166.63585951940848,No,nonsignificant fit,Pine
MLRF,137,NA,PIRA,N,TI,5,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,323.06,5,0.45,323.06,NA,NA,NA,NA,NA,NA,127.1,NA,NA,NA,NA,NA,0,DRY,30,914,MLRF.PIRA.N,NA,157.7195,127.1,30.619500000000016,0.1941389618912057,80.5861038108794,NA,127.1,1,127.1,0.23066196846425266,1.3672192397579497e-272,0.9993696465954401,1.0871073031413188e-6,0.5345920557089716,-0.0036175055343299345,18.633040935672515,903.3333333333334,18.439550565958427,0.014573473816774072,2.5032976967483112e-8,154.1778127458694,No,nonsignificant fit,Pine
MLRF,138,NA,PIRA,N,TE,5,2018-06-04,2020-12-04,1,0,1,1,1,NA,0,NA,NA,0,325.48,5,0.46,325.48,NA,NA,NA,NA,NA,NA,168.19,NA,NA,NA,NA,NA,0,DRY,30,914,MLRF.PIRA.N,NA,195.6726,168.19,27.48259999999999,0.14045195903769864,85.9548040962301,NA,168.19,1,168.19,0.31758228670170646,4.132864976886931e-291,0.9996194444812238,5.924410204715836e-6,0.0035779766940874902,0.04349018301065777,18.012573099415206,903.6666666666669,18.79573198288251,0.015170006123129859,1.0314011263511647e-7,93.51923419941734,No,No,Pine
MLRF,153,NA,PIRA,O,TI,5,2018-06-04,2020-12-04,1,0,1,1,1,NA,0,NA,NA,0,378.61,5,0.45,378.61,NA,NA,NA,NA,NA,NA,136.17,NA,NA,NA,NA,NA,0,DRY,30,914,MLRF.PIRA.O,NA,169.7666,136.17,33.596600000000024,0.197898762182903,80.2101237817097,NA,136.17,1,136.17,0.1920118023855799,5.768971237880667e-263,0.9991806074139904,-1.8669690642488999e-6,0.30134057180832746,4.3991875555249305e-4,17.173508771929825,903.6666666666669,18.79573198288251,0.011384584825107043,-4.034404040863303e-8,178.0421531908644,No,nonsignificant fit,Pine
MLRF,154,NA,PIRA,O,TE,5,2018-06-04,2020-12-04,1,0,1,1,1,NA,0,NA,NA,0,340.44,5,0.47,340.44,NA,NA,NA,NA,NA,NA,166.18,NA,NA,NA,NA,NA,0,DRY,30,914,MLRF.PIRA.O,NA,230.05,166.18,63.870000000000005,0.27763529667463593,72.2364703325364,NA,166.18,1,166.18,0.3937514090287277,5.21664656019125e-310,0.9997726142389141,5.754313965489825e-6,0.0019343595345244157,0.049851160783090154,18.200701754385967,903.6666666666669,18.79573198288251,0.01898466652512853,1.011177509452831e-7,104.86219761704174,No,No,Pine
PNW,169,NA,PIRA,U,TI,5,2018-06-05,2020-12-04,0,1,0,1,0,NA,1,NA,NA,1,99.42,5,0.32,99.42,NA,NA,NA,NA,NA,NA,89.61,6.19,NA,NA,NA,NA,1,DRY,30,913,PNW.PIRA.U,NA,167.8244,89.61,78.2144,0.4660490369695944,57.0834753468506,NA,95.8,0.9353862212943633,89.61,0.005632689178486164,1.5764593821964284e-25,0.4733503564452126,4.924314205485791e-6,0.003461095106364427,0.04383320709629668,36.63122807017544,975,36.7819995820149,5.267827836390542e-4,1.6784736882210892e-7,10.94743890190827,No,No,Pine
PNW,170,NA,PIRA,U,TE,5,2018-06-05,2020-12-04,0,0,0,1,0,NA,1,NA,NA,1,157.24,5,0.44,157.24,NA,NA,NA,NA,NA,NA,152.08,NA,NA,NA,NA,NA,0,DRY,30,913,PNW.PIRA.U,NA,155.4213,152.08,3.3412999999999897,0.021498340317575453,97.8501659682425,NA,152.08,1,152.08,0.004286219310245397,2.096744787033335e-23,0.44218814191466793,1.5236374108991944e-6,0.30713764779419467,2.897807272271846e-4,33.98947368421052,975,36.7819995820149,2.3254222097047794e-4,3.0127427534016206e-8,3.3929510783797974,No,nonsignificant fit,Pine
PNW,185,NA,PIRA,V,TI,5,2018-06-05,2020-12-04,0,1,0,1,0,NA,1,NA,NA,1,143.1,5,0.44,143.1,NA,NA,NA,NA,NA,NA,134.66,NA,NA,NA,NA,NA,1,DRY,30,913,PNW.PIRA.V,NA,165.3739,134.66,30.713899999999995,0.1857239866750436,81.4276013324956,NA,134.66,1,134.66,0.005629177046583266,1.0693992519621398e-35,0.6002625728798041,2.5627186982504337e-6,0.04289315350370639,0.018261248405697317,34.645964912280704,975,36.7819995820149,3.44174383340893e-4,5.7106766186191806e-8,6.267637011733253,No,No,Pine
PNW,186,NA,PIRA,V,TE,5,2018-06-05,2020-12-04,0,0,1,1,0,NA,0,NA,NA,0,177.74,5,0.44,177.74,NA,NA,NA,NA,NA,NA,171.73,NA,NA,NA,NA,NA,0,DRY,30,913,PNW.PIRA.V,NA,172.7636,171.73,1.033600000000007,0.005982741734948838,99.4017258265051,NA,171.73,1,171.73,0.009930539755682397,3.7622033249626963e-53,0.7512380961117923,3.047015624015109e-8,0.9832747696176537,-0.005914536224189915,31.89964912280702,975,36.7819995820149,4.803870835317543e-4,5.372125426506795e-10,3.499679729808432,No,nonsignificant fit,Pine
PNW,202,NA,PIRA,W,TE,5,2018-06-05,2020-12-04,0,0,1,1,0,NA,1,NA,NA,1,168.84,5,0.43,168.84,NA,NA,NA,NA,NA,NA,161.02,NA,NA,NA,NA,NA,0,DRY,30,913,PNW.PIRA.W,NA,171.3013,161.02,10.281299999999987,0.06001880896408835,93.9981191035912,NA,161.02,1,161.02,0.0024343466052265594,3.1468959444882223e-13,0.2660342222719132,3.7874649002820907e-6,0.028676838758187335,0.022257475182797526,33.57421052631579,975,36.7819995820149,1.251623755729132e-4,7.097297268404725e-8,4.856539560303064,No,No,Pine
PNW,217,NA,PIRA,X,TI,5,2018-06-05,2020-12-04,0,1,1,1,0,NA,1,NA,NA,1,114.2,5,0.4,114.2,NA,NA,NA,NA,NA,NA,108.88,1.78,NA,NA,NA,NA,1,DRY,30,913,PNW.PIRA.X,NA,165.471,108.88,56.59100000000001,0.3419995044448877,66.8757667506693,NA,110.66,0.9839146936562443,108.88,0.004604546523627775,2.389095067595908e-23,0.44133197602290586,4.741447668416965e-6,0.001747422200964568,0.05090371609812128,37.27777777777778,975,36.7819995820149,3.480478713486048e-4,1.306219231428941e-7,4.8861131520940555,No,No,Pine
PNW,233,NA,PIRA,Y,TI,5,2018-06-05,2020-12-04,0,1,0,1,0,NA,0,NA,NA,0,161.72,5,0.43,161.72,NA,NA,NA,NA,NA,NA,150.67,NA,NA,NA,NA,NA,1,DRY,30,913,PNW.PIRA.Y,NA,172.6735,150.67,22.003500000000003,0.12742835466936156,87.2571645330638,NA,150.67,1,150.67,0.0074437345168344585,1.2100600609487241e-33,0.5795160636898786,4.083178795584373e-5,2.418345543542348e-53,0.7545864629588885,31.78929411764706,975.5,36.60881710307355,4.11616350693745e-4,8.229115070336694e-7,7.333908541846427,No,No,Pine
MLES,249,NA,PIRA,F,TI,5,2018-06-04,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,205.97,5,0.51,205.97,NA,NA,NA,NA,NA,NA,117.71,NA,NA,NA,NA,NA,0,DRY,30,914,MLES.PIRA.F,NA,225.65,117.71,107.94000000000001,0.47835142920452034,52.164857079548,NA,117.71,1,117.71,0.36229415340677323,1.917949858961159e-289,0.999601763656796,-2.0693834449317076e-6,0.32135977162629464,-6.35307098761917e-5,19.158830409356725,907.6485419313624,21.628797732585777,0.02448582323492986,-5.0973839853942376e-8,74.98088522640388,No,nonsignificant fit,Pine
MLES,250,NA,PIRA,F,TE,5,2018-06-04,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,211.72,5,0.47,211.72,NA,NA,NA,NA,NA,NA,129.07,NA,NA,NA,NA,NA,0,DRY,30,914,MLES.PIRA.F,NA,170.3502,129.07,41.28020000000001,0.24232551532079216,75.7674484679208,NA,129.07,1,129.07,0.5724228163774684,4.323634310431648e-296,0.9996677396833301,1.984181726545341e-6,0.2751022175676817,0.0011685578158263654,19.478830409356725,907.6485419313624,21.628797732585777,0.03553527176493979,4.4892846780083014e-8,64.03501975672117,No,nonsignificant fit,Pine
MLES,265,NA,PIRA,G,TI,5,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,200.95,5,0.46,200.95,NA,NA,NA,NA,NA,NA,102.35,NA,NA,NA,NA,NA,0,DRY,30,914,MLES.PIRA.G,NA,169.0456,102.35,66.69560000000001,0.39454206438972683,60.5457935610273,NA,102.35,1,102.35,0.2726782180142557,2.8817567884341926e-273,0.9993811548497629,3.611714306285938e-6,0.05221312097388823,0.016332724978524116,23.608859649122806,907.6485419313624,21.628797732585777,0.02109276732700933,1.0182384667477053e-7,96.33610161211529,No,nonsignificant fit,Pine
MLES,266,NA,PIRA,G,TE,5,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,223.79,5,0.44,223.79,NA,NA,NA,NA,NA,NA,81.69,NA,NA,NA,NA,NA,0,DRY,30,914,MLES.PIRA.G,NA,166.1999,81.69,84.50990000000002,0.5084834587746443,49.1516541225356,NA,81.69,1,81.69,0.37814384620923086,1.284528059967157e-289,0.9996036483995259,-5.517248662009768e-6,0.021494363292471525,0.025150661932717533,18.908304093567253,907.6485419313624,21.628797732585777,0.03739097998693156,-1.9883158017159003e-7,173.9502999143102,No,No,Pine
MLES,281,NA,PIRA,H,TI,5,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,217.69,5,0.46,217.69,NA,NA,NA,NA,NA,NA,155.79,NA,NA,NA,NA,NA,0,DRY,30,914,MLES.PIRA.H,NA,224.2,155.79,68.41,0.3051293487957181,69.4870651204282,NA,155.79,1,155.79,0.12398267237862133,1.2070897800160984e-230,0.998023112757057,3.608731130149313e-6,0.04192691511559817,0.01848578921102695,18.233216374269006,908.2949840126944,20.268254854336313,0.006421562884362323,6.812198088461158e-8,39.73297387508827,No,No,Pine
MLES,282,NA,PIRA,H,TE,5,2018-06-04,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,190.98,5,0.45,190.98,NA,NA,NA,NA,NA,NA,133.41,NA,NA,NA,NA,NA,0,DRY,30,914,MLES.PIRA.H,NA,160.686,133.41,27.27600000000001,0.1697472088420896,83.025279115791,NA,133.41,1,133.41,0.17295989392084976,9.702190259821932e-245,0.9986535807861373,-3.1865745073875396e-7,0.8776462538434355,-0.005775674887009474,19.030526315789476,907.6485419313624,21.628797732585777,0.010446435448243778,-7.0145495530102804e-9,43.1526872048572,No,nonsignificant fit,Pine
MLES,297,NA,PIRA,I,TI,5,2018-06-04,2020-12-04,0,0,1,1,0,NA,0,NA,NA,0,245.1,5,0.47,245.1,NA,NA,NA,NA,NA,NA,114.4,NA,NA,NA,NA,NA,0,DRY,30,914,MLES.PIRA.I,NA,191.1402,114.4,76.74019999999999,0.4014864481673661,59.8513551832634,NA,114.4,1,114.4,0.40718715626275015,2.994523362537675e-291,0.9996208927162754,-6.343686850503997e-6,3.248263535183511e-4,0.06833693905144156,19.638538011695907,907.6485419313624,21.628797732585777,0.028503559769933552,-1.6184517732315293e-7,114.24825174825173,No,No,Pine
MLES,313,NA,PIRA,J,TI,5,2018-06-04,2020-12-04,0,1,0,1,0,NA,0,NA,NA,0,58.91,5,0.31,58.91,NA,NA,NA,NA,NA,NA,27.44,3.06,NA,NA,NA,NA,1,DRY,30,914,MLES.PIRA.J,NA,167.9603,27.44,140.5203,0.8366280603213974,18.1590530619438,NA,30.5,0.8996721311475411,27.44,0.14614774497804014,4.0081518539439356e-233,0.9981522323107295,2.1953041495668108e-4,3.1324005120481267e-173,0.9905502531161975,19.640818713450294,907.1637103703638,23.149814899039015,0.04402729314040276,2.4103358498650846e-5,114.68658892128278,No,No,Pine
MLES,314,NA,PIRA,J,TE,5,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,165.34,5,0.44,165.34,NA,NA,NA,NA,NA,NA,121.4,5.93,NA,NA,NA,NA,0,DRY,30,914,MLES.PIRA.J,NA,189.8827,121.4,68.4827,0.3606579219697213,67.0571884642466,NA,127.33000000000001,0.9534281002120474,121.4,0.09372751601987259,6.930804386668046e-203,0.9957880264450494,1.997307221540411e-6,0.32390083237246436,-1.2451198899254834e-4,18.542865497076026,907.6485419313624,21.628797732585777,0.006244114806166694,4.8495522150523716e-08,36.19439868204283,No,nonsignificant fit,Pine
STCK,329,NA,PIRA,P,TI,5,2018-06-05,2020-12-04,0,1,1,1,0,NA,1,NA,NA,1,152.14,5,0.41,152.14,NA,NA,NA,NA,NA,NA,133.83,7.72,NA,NA,NA,NA,1,DRY,30,913,STCK.PIRA.P,NA,196.1442,133.83,62.3142,0.31769585845515697,72.1662939816727,NA,141.55,0.9454609678558813,133.83,0.007186396428828615,7.152927622282043e-43,0.6710375808515121,9.786267309858684e-6,1.1286813495449672e-8,0.17105158340462912,35.66725146198831,962,31.93512254247989,4.374301069476246e-4,2.171038722849361e-7,13.681536277366787,No,No,Pine
STCK,330,NA,PIRA,P,TE,5,2018-06-05,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,163.43,5,0.43,163.43,NA,NA,NA,NA,NA,NA,153.07,NA,NA,NA,NA,NA,0,DRY,30,913,STCK.PIRA.P,NA,158.9936,153.07,5.923599999999993,0.037256845558563324,96.2743154441437,NA,153.07,1,153.07,0.0036057393140853542,1.1783269195653181e-11,0.23441810494841964,5.3171886624934164e-6,6.860943941739535e-4,0.06059220696638157,32.210058479532165,962,31.969445863807188,1.9327769271990463e-4,1.0387773532341768e-7,6.768145293003211,No,No,Pine
STCK,345,NA,PIRA,Q,TI,5,2018-06-05,2020-12-04,0,1,0,1,0,NA,0,NA,NA,0,77.76,5,0.2,77.76,NA,NA,NA,NA,NA,NA,44.91,18.6,NA,NA,NA,NA,1,DRY,30,913,STCK.PIRA.Q,NA,170.6437,44.91,125.7337,0.7368200525422269,37.2178990493057,NA,63.51,0.7071327350023618,44.91,0.0027818491852063905,1.243668187327789e-12,0.25418854922007805,-7.60148318813957e-7,0.6504903580221744,-0.004692409324849045,33.11842105263158,962,31.93512254247989,5.30433326612058e-4,-5.282610080392015e-8,73.14629258517037,No,nonsignificant fit,Pine
